NAME,GEO_ID,B01003_001E,B01002_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B03003_003E,B02001_007E,B25001_001E,B25003_001E,B25003_002E,B25003_003E,B25026_009E,B25026_015E,B25026_014E,B25026_013E,B25026_012E,B25026_011E,B25026_010E,B25077_001E,B25075_025E,B17001_001E,B17001_002E,B19301_001E,B19001_017E,B19013_001E,B05002_003E,B05002_004E,B05002_009E,B16007_008E,B16007_009E,B23006_001E,B23006_023E,state,county,tract
"Census Tract 1069.03, Oklahoma County, Oklahoma",1400000US40109106903,5051,44.8,4533,202,85,60,0,257,1,2475,2174,1636,538,1106,0,0,6,61,144,895,111500,0,5018,349,25899,29,49176,3259,1570,52,2756,2632,2355,844,40,109,106903
"Census Tract 1069.06, Oklahoma County, Oklahoma",1400000US40109106906,2779,41.5,2111,274,142,172,0,387,59,1252,1170,810,360,945,0,0,12,32,49,852,141600,12,2687,488,29429,40,47014,1781,767,31,1423,1050,1260,443,40,109,106906
"Census Tract 1069.07, Oklahoma County, Oklahoma",1400000US40109106907,2427,36.0,2000,200,134,17,0,547,0,961,861,498,363,1053,0,38,0,29,125,861,133200,0,2319,620,22398,12,43396,1216,691,53,1626,1139,1265,217,40,109,106907
"Census Tract 1069.09, Oklahoma County, Oklahoma",1400000US40109106909,1617,40.5,1200,270,61,32,0,90,17,751,633,429,204,573,0,10,9,21,27,506,134600,10,1617,124,25009,34,56297,1082,437,0,940,859,831,310,40,109,106909
"Census Tract 1069.10, Oklahoma County, Oklahoma",1400000US40109106910,1970,40.9,1700,54,30,138,0,95,12,1039,724,526,198,403,0,0,12,20,0,371,109500,17,1837,225,21363,12,43670,1039,652,25,1163,970,938,260,40,109,106910
"Census Tract 1069.11, Oklahoma County, Oklahoma",1400000US40109106911,1871,39.9,1451,233,76,54,19,49,0,744,722,617,105,294,0,0,0,0,7,287,125100,0,1871,168,29687,35,57750,789,903,50,1162,1027,1085,329,40,109,106911
"Census Tract 1069.12, Oklahoma County, Oklahoma",1400000US40109106912,3177,31.4,1772,842,34,403,0,181,36,1511,1216,409,807,1898,10,0,0,151,149,1588,68900,0,3124,860,16176,0,37381,2199,647,6,2098,1731,1749,177,40,109,106912
"Census Tract 1069.13, Oklahoma County, Oklahoma",1400000US40109106913,4121,28.8,2427,987,76,300,8,869,46,2253,1535,736,799,2006,28,0,31,134,158,1655,89300,0,3875,1347,15215,0,28113,1985,1551,32,2717,2109,1948,223,40,109,106913
"Census Tract 1069.14, Oklahoma County, Oklahoma",1400000US40109106914,3825,31.6,2322,937,80,177,0,646,110,2279,1440,661,779,2021,0,0,0,7,154,1860,99500,0,3785,952,17260,30,32109,2230,1232,3,2220,1905,1929,339,40,109,106914
"Census Tract 1069.15, Oklahoma County, Oklahoma",1400000US40109106915,5640,29.3,3462,1118,224,45,0,2345,30,2721,2159,577,1582,4127,0,0,0,414,343,3370,107400,0,5625,1798,13745,0,26678,2870,1043,124,3817,2159,2934,327,40,109,106915
"Census Tract 1070.01, Oklahoma County, Oklahoma",1400000US40109107001,5243,29.4,2698,128,355,110,0,2662,1552,2183,1799,996,803,2441,8,18,106,99,433,1777,56100,0,5212,1336,11524,0,26510,2665,999,59,3200,1603,2718,81,40,109,107001
"Census Tract 1070.02, Oklahoma County, Oklahoma",1400000US40109107002,2439,28.7,1944,35,192,0,0,1016,102,965,924,379,545,1319,0,0,9,39,55,1216,45200,0,2411,317,16030,11,35529,1380,518,0,1519,1039,1195,90,40,109,107002
"Census Tract 1071.01, Oklahoma County, Oklahoma",1400000US40109107101,103,21.8,40,0,0,0,63,0,0,70,40,9,31,94,0,0,0,0,0,94,9999,0,103,0,23651,0,58387,63,40,0,94,94,31,31,40,109,107101
"Census Tract 1071.03, Oklahoma County, Oklahoma",1400000US40109107103,1809,30.2,1151,161,23,0,0,682,262,692,651,356,295,919,0,36,0,57,126,700,63400,0,1809,723,13309,0,27298,1022,488,0,1135,736,959,31,40,109,107103
"Census Tract 1071.04, Oklahoma County, Oklahoma",1400000US40109107104,2736,31.1,1597,298,21,91,0,1073,480,1251,1081,513,568,1480,0,0,0,26,182,1272,66400,0,2708,727,13236,0,25938,1819,502,52,1548,1101,1304,47,40,109,107104
"Census Tract 1072.06, Oklahoma County, Oklahoma",1400000US40109107206,4334,35.4,2714,265,204,197,16,1315,282,1797,1605,853,752,2155,31,0,64,91,325,1644,94200,0,4192,1020,18184,21,37473,2625,836,22,2594,1858,2158,237,40,109,107206
"Census Tract 1072.07, Oklahoma County, Oklahoma",1400000US40109107207,1932,33.4,1378,181,82,36,0,343,34,1061,836,424,412,910,0,0,16,11,126,757,107200,0,1932,330,21995,13,50643,1230,509,33,1298,1075,1125,299,40,109,107207
"Census Tract 1072.09, Oklahoma County, Oklahoma",1400000US40109107209,5471,32.6,3383,57,224,226,0,2368,1100,2499,2135,1066,1069,2313,0,0,15,181,206,1911,90500,0,5359,1378,16359,8,32042,3081,811,29,3350,1828,2658,218,40,109,107209
"Census Tract 1072.10, Oklahoma County, Oklahoma",1400000US40109107210,1104,37.4,796,149,0,9,0,123,41,445,411,312,99,333,0,0,0,0,143,190,99100,0,1094,67,20587,0,46518,695,355,5,648,557,539,159,40,109,107210
"Census Tract 1072.11, Oklahoma County, Oklahoma",1400000US40109107211,2077,38.2,1606,65,134,5,0,132,127,970,893,753,140,336,0,0,0,0,0,336,103200,0,2071,147,26897,0,53317,1482,434,0,1162,1050,1017,189,40,109,107211
"Census Tract 1072.12, Oklahoma County, Oklahoma",1400000US40109107212,5733,30.5,4140,437,191,280,0,872,477,2796,2419,1059,1360,2854,0,0,0,139,445,2270,83500,0,5697,906,19094,0,40115,3542,1487,54,3859,3081,2821,351,40,109,107212
"Census Tract 1072.13, Oklahoma County, Oklahoma",1400000US40109107213,4642,28.2,2610,602,325,45,0,1370,610,2080,1928,734,1194,2719,0,10,44,10,342,2313,80200,0,4642,992,15996,10,28401,2556,1581,10,3122,2349,2412,178,40,109,107213
"Census Tract 1072.14, Oklahoma County, Oklahoma",1400000US40109107214,2561,36.7,1835,0,157,24,0,793,276,1112,953,730,223,778,9,0,0,86,111,572,90200,0,2555,329,18215,0,36099,1731,495,20,1432,1146,1256,168,40,109,107214
"Census Tract 1072.15, Oklahoma County, Oklahoma",1400000US40109107215,4077,30.4,2646,197,108,98,0,1441,663,1418,1298,839,459,1497,80,0,0,58,174,1185,68200,0,3841,698,14304,0,36964,2479,920,64,2111,1469,1835,114,40,109,107215
"Census Tract 1072.16, Oklahoma County, Oklahoma",1400000US40109107216,3382,29.7,1984,177,157,0,0,1603,859,1266,1199,499,700,1880,11,13,0,37,318,1501,62300,0,3285,873,11524,0,24620,1730,832,21,2026,1172,1548,55,40,109,107216
"Census Tract 1072.17, Oklahoma County, Oklahoma",1400000US40109107217,1951,30.3,1152,133,100,23,0,636,429,697,621,468,153,510,0,0,0,4,44,462,68600,0,1920,401,13691,1,30313,1305,321,0,1103,734,918,65,40,109,107217
"Census Tract 1072.18, Oklahoma County, Oklahoma",1400000US40109107218,3434,33.7,2173,482,94,1,0,1621,265,1357,1284,591,693,1772,13,0,6,86,434,1233,69400,0,3424,679,15474,10,35640,1847,730,23,1930,1099,1682,198,40,109,107218
"Census Tract 1072.19, Oklahoma County, Oklahoma",1400000US40109107219,3692,26.8,1771,1,290,310,0,2327,1166,1116,1037,726,311,1398,9,23,0,228,0,1138,70200,0,3687,1102,12778,9,31186,1661,877,24,2061,771,1566,52,40,109,107219
"Census Tract 1072.20, Oklahoma County, Oklahoma",1400000US40109107220,3598,31.1,2461,177,61,25,0,1600,528,1446,1309,633,676,1873,0,0,9,228,290,1346,81700,0,3586,1313,13550,0,28902,1872,956,34,2144,1400,1742,86,40,109,107220
"Census Tract 1072.21, Oklahoma County, Oklahoma",1400000US40109107221,2057,40.1,1534,103,107,0,0,451,285,863,783,557,226,517,0,0,0,99,88,330,99000,0,2057,146,18900,0,40701,1322,488,5,1157,890,935,114,40,109,107221
"Census Tract 1072.22, Oklahoma County, Oklahoma",1400000US40109107222,1629,39.7,970,32,260,3,0,285,249,826,711,376,335,824,0,0,0,0,26,798,91100,0,1589,429,16937,0,35083,1010,477,6,996,824,881,69,40,109,107222
"Census Tract 1072.23, Oklahoma County, Oklahoma",1400000US40109107223,2626,39.7,1812,104,164,0,0,753,266,1265,1154,496,658,1470,25,0,0,188,511,746,66600,0,2589,679,16699,29,27404,1446,807,25,1584,1233,1333,95,40,109,107223
"Census Tract 1073.02, Oklahoma County, Oklahoma",1400000US40109107302,2515,28.4,1913,65,140,0,0,787,224,1012,885,475,410,1149,0,0,0,21,159,969,56200,0,2515,959,12263,13,24010,1798,459,10,1423,1138,1207,84,40,109,107302
"Census Tract 1073.03, Oklahoma County, Oklahoma",1400000US40109107303,1386,30.1,1022,34,40,11,0,111,66,568,467,293,174,480,13,0,14,8,56,389,26100,0,1372,314,12588,0,31458,943,373,10,792,717,679,21,40,109,107303
"Census Tract 1073.05, Oklahoma County, Oklahoma",1400000US40109107305,1278,31.5,730,351,7,0,25,333,37,706,514,130,384,866,0,25,30,21,153,637,40000,0,1182,467,12172,0,20142,885,282,0,684,562,611,0,40,109,107305
"Census Tract 1073.06, Oklahoma County, Oklahoma",1400000US40109107306,3440,31.5,1916,841,76,133,0,592,149,1337,1192,594,598,1864,0,42,20,67,249,1486,53400,0,3376,1208,14543,22,27872,2123,1030,11,1917,1629,1724,64,40,109,107306
"Census Tract 1074.01, Oklahoma County, Oklahoma",1400000US40109107401,6310,28.9,2109,3015,488,129,0,407,253,2599,2422,1232,1190,3165,0,0,0,351,393,2421,76700,0,6248,1614,15225,0,30938,4200,1823,11,3823,3526,3218,542,40,109,107401
"Census Tract 1074.03, Oklahoma County, Oklahoma",1400000US40109107403,5551,31.7,3483,1129,184,417,0,470,0,2434,1972,1501,471,1308,0,0,0,60,99,1149,140800,0,5539,485,23769,16,56875,2712,2150,171,3268,2909,2820,646,40,109,107403
"Census Tract 1074.04, Oklahoma County, Oklahoma",1400000US40109107404,3487,35.4,1487,1277,67,277,0,142,0,1695,1302,742,560,1182,0,0,0,293,81,808,140100,0,3487,211,25893,0,53929,1654,1399,196,2420,2185,1887,547,40,109,107404
"Census Tract 1074.05, Oklahoma County, Oklahoma",1400000US40109107405,4263,28.7,2349,873,374,287,0,403,89,1604,1429,1135,294,1053,0,0,0,0,48,1005,138300,0,4240,420,26597,51,63977,2286,1673,103,2714,2409,2235,587,40,109,107405
"Census Tract 1075, Oklahoma County, Oklahoma",1400000US40109107500,2444,22.2,2022,165,15,27,35,372,40,724,608,10,598,1851,0,0,0,0,119,1732,-666666666,0,1861,240,17914,0,31940,406,1666,146,1670,1490,917,187,40,109,107500
"Census Tract 1076.01, Oklahoma County, Oklahoma",1400000US40109107601,2068,38.3,1277,352,75,64,0,138,0,1169,1058,397,661,1292,0,0,0,29,331,932,77800,0,2068,404,20033,7,29722,1243,678,8,1381,1289,1205,123,40,109,107601
"Census Tract 1076.04, Oklahoma County, Oklahoma",1400000US40109107604,1917,30.3,1714,28,141,17,0,42,10,959,879,528,351,719,0,0,0,32,20,667,66200,0,1902,389,21379,7,36941,1315,548,17,1326,1250,974,121,40,109,107604
"Census Tract 1076.05, Oklahoma County, Oklahoma",1400000US40109107605,1836,30.9,1276,220,233,10,0,15,0,1081,854,471,383,906,0,0,0,17,148,741,64100,0,1836,454,20207,15,33222,1144,635,57,1184,1169,938,104,40,109,107605
"Census Tract 1076.06, Oklahoma County, Oklahoma",1400000US40109107606,340,26.5,314,0,3,23,0,11,0,206,150,52,98,185,0,0,0,0,0,185,68000,11,340,111,25269,11,46458,186,120,11,227,193,184,34,40,109,107606
"Census Tract 1076.07, Oklahoma County, Oklahoma",1400000US40109107607,3332,34.5,2615,446,146,32,26,90,0,1450,1315,1021,294,791,0,0,0,21,39,731,104100,0,3321,226,22821,17,47750,2173,895,108,2258,2173,1866,296,40,109,107607
"Census Tract 1077.03, Oklahoma County, Oklahoma",1400000US40109107703,3511,40.3,2723,388,126,66,0,85,0,1615,1497,1012,485,1123,0,0,17,12,342,752,127900,0,3511,285,28870,37,48750,2149,1211,55,2106,1995,1879,610,40,109,107703
"Census Tract 1077.04, Oklahoma County, Oklahoma",1400000US40109107704,1842,31.9,1469,124,114,0,17,69,5,684,657,437,220,677,0,0,0,9,95,573,77000,0,1641,208,20456,0,50040,1216,557,5,1153,1084,1040,125,40,109,107704
"Census Tract 1077.05, Oklahoma County, Oklahoma",1400000US40109107705,2290,34.1,1675,408,80,12,0,179,24,1015,909,616,293,725,0,0,0,8,297,420,78100,0,2286,200,20189,0,47962,1466,758,36,1427,1401,1104,175,40,109,107705
"Census Tract 1077.06, Oklahoma County, Oklahoma",1400000US40109107706,3032,32.1,1998,212,148,95,0,702,0,1389,1264,732,532,1395,0,0,87,74,237,997,81500,0,3032,517,20764,0,40750,1748,844,95,1783,1473,1590,304,40,109,107706
"Census Tract 1077.07, Oklahoma County, Oklahoma",1400000US40109107707,1192,36.5,941,79,84,0,0,73,13,616,513,374,139,273,0,13,0,36,57,167,70700,0,1187,88,21727,0,41771,752,412,15,748,727,533,136,40,109,107707
"Census Tract 1078.01, Oklahoma County, Oklahoma",1400000US40109107801,3721,28.5,1766,1483,62,83,0,234,12,1504,1406,850,556,1501,0,0,17,87,94,1303,79500,0,3711,726,19532,30,41692,1973,1569,16,2170,1972,1697,116,40,109,107801
"Census Tract 1078.04, Oklahoma County, Oklahoma",1400000US40109107804,2395,38.5,1964,167,61,0,0,151,34,1049,971,598,373,966,0,25,0,109,109,723,69900,0,2394,474,20261,0,40320,1576,756,39,1488,1426,1166,131,40,109,107804
"Census Tract 1078.05, Oklahoma County, Oklahoma",1400000US40109107805,2550,28.1,1717,560,69,44,0,354,61,998,919,652,267,1015,0,0,0,5,168,842,69800,0,2550,484,16265,0,37139,1632,813,22,1467,1384,1259,127,40,109,107805
"Census Tract 1078.06, Oklahoma County, Oklahoma",1400000US40109107806,3966,35.8,2874,937,79,27,0,73,0,1827,1636,1068,568,1130,9,29,147,68,42,835,81900,0,3930,373,19403,13,40967,2708,1163,38,2261,2245,1967,333,40,109,107806
"Census Tract 1078.07, Oklahoma County, Oklahoma",1400000US40109107807,2759,33.3,1957,337,157,108,0,252,111,1141,1090,803,287,857,0,138,0,87,33,599,95100,18,2686,366,19520,0,42933,1607,1002,44,1593,1439,1232,162,40,109,107807
"Census Tract 1078.08, Oklahoma County, Oklahoma",1400000US40109107808,1775,34.4,1335,198,134,63,0,209,11,943,760,431,329,647,0,0,0,12,60,575,91300,0,1775,227,24123,18,45056,926,731,16,1069,911,844,142,40,109,107808
"Census Tract 1078.09, Oklahoma County, Oklahoma",1400000US40109107809,1985,31.4,1337,445,10,0,0,374,182,684,618,472,146,407,0,0,0,8,74,325,60800,0,1985,382,16319,0,40455,1317,536,3,1145,996,915,112,40,109,107809
"Census Tract 1078.10, Oklahoma County, Oklahoma",1400000US40109107810,2306,38.8,1585,378,190,0,0,102,10,1161,1012,607,405,914,18,0,48,70,121,657,56600,0,2281,241,19040,0,31250,1407,839,34,1389,1319,1274,50,40,109,107810
"Census Tract 1079, Oklahoma County, Oklahoma",1400000US40109107900,2278,33.6,167,1934,0,16,0,106,0,907,816,464,352,908,0,0,0,108,0,800,44500,12,2091,823,12180,0,24336,1868,379,4,1158,1053,940,197,40,109,107900
"Census Tract 1080.03, Oklahoma County, Oklahoma",1400000US40109108003,3945,26.3,1336,1806,83,119,0,158,29,2252,1873,476,1397,2896,0,0,33,80,475,2308,74300,0,3920,881,16578,0,30711,2460,1283,46,2400,2173,1776,460,40,109,108003
"Census Tract 1080.05, Oklahoma County, Oklahoma",1400000US40109108005,2033,49.3,873,1035,32,17,0,17,17,1231,985,670,315,618,17,0,0,18,259,324,83300,0,2033,685,17517,21,25635,1591,406,0,1259,1243,1214,87,40,109,108005
"Census Tract 1080.06, Oklahoma County, Oklahoma",1400000US40109108006,4059,40.1,2723,701,87,166,0,200,0,1922,1849,1009,840,1792,0,0,8,0,99,1685,110000,0,4033,304,30352,23,52181,2184,1603,81,2458,2328,2242,523,40,109,108006
"Census Tract 1080.07, Oklahoma County, Oklahoma",1400000US40109108007,2992,47.2,2201,357,124,94,0,319,0,1478,1287,1099,188,360,0,0,0,12,194,154,118900,0,2916,418,27070,19,51278,1789,1129,10,1645,1471,1387,416,40,109,108007
"Census Tract 1080.08, Oklahoma County, Oklahoma",1400000US40109108008,4367,29.6,1811,1629,213,70,0,50,0,2019,1843,681,1162,2654,0,12,0,109,281,2252,81800,0,4222,1165,15878,0,27733,2863,1387,9,2651,2548,2121,309,40,109,108008
"Census Tract 1080.09, Oklahoma County, Oklahoma",1400000US40109108009,3152,36.1,1634,1052,27,85,0,268,104,1307,1190,974,216,852,0,0,0,8,345,499,89800,0,3148,396,23799,24,55786,1962,940,22,1944,1710,1846,495,40,109,108009
"Census Tract 1080.10, Oklahoma County, Oklahoma",1400000US40109108010,3067,39.1,1752,959,100,0,0,205,11,1512,1295,637,658,1590,0,29,26,105,346,1084,67100,0,3067,986,15192,0,28831,1956,944,65,1837,1690,1553,126,40,109,108010
"Census Tract 1080.11, Oklahoma County, Oklahoma",1400000US40109108011,3415,33.2,1245,1886,17,21,0,181,0,1665,1513,992,521,1234,0,0,7,9,95,1123,79900,0,3394,875,23912,10,35188,2608,717,0,2002,1931,1724,287,40,109,108011
"Census Tract 1081.01, Oklahoma County, Oklahoma",1400000US40109108101,3422,40.6,3028,200,33,36,0,191,69,1174,1093,1066,27,104,0,0,0,0,6,98,355400,41,3422,38,58670,284,131250,2006,1210,98,2061,1956,1827,1205,40,109,108101
"Census Tract 1081.06, Oklahoma County, Oklahoma",1400000US40109108106,4642,42.8,4387,54,12,52,0,128,9,1664,1614,1556,58,93,0,0,22,0,0,71,317000,17,4642,53,62244,440,118988,2227,2299,52,2980,2921,2746,1950,40,109,108106
"Census Tract 1081.07, Oklahoma County, Oklahoma",1400000US40109108107,2839,46.4,2589,90,6,59,0,51,29,1050,1000,914,86,279,0,0,0,0,60,219,269400,7,2839,9,57624,289,136719,1434,1257,52,1749,1675,1617,1011,40,109,108107
"Census Tract 1081.09, Oklahoma County, Oklahoma",1400000US40109108109,5362,46.0,4815,12,121,230,0,84,33,1906,1906,1861,45,107,0,0,0,22,9,76,231900,14,5349,120,56311,341,104551,2707,2390,67,3481,3223,3092,1940,40,109,108109
"Census Tract 1081.10, Oklahoma County, Oklahoma",1400000US40109108110,3960,44.0,3457,101,25,196,0,159,7,1458,1422,1263,159,457,0,0,0,35,222,200,212500,60,3757,197,48559,175,86643,2189,1478,57,2474,2210,2242,1343,40,109,108110
"Census Tract 1081.13, Oklahoma County, Oklahoma",1400000US40109108113,4593,30.3,3960,174,59,185,0,185,115,1930,1808,1023,785,1761,0,0,0,12,73,1676,203100,28,4593,661,34690,133,53904,2116,2013,118,3552,3129,2529,1593,40,109,108113
"Census Tract 1081.14, Oklahoma County, Oklahoma",1400000US40109108114,3851,31.8,2889,353,119,201,0,100,26,1764,1599,881,718,1572,0,0,0,12,86,1474,244800,0,3799,943,36363,118,71583,1798,1513,14,2752,2300,1749,930,40,109,108114
"Census Tract 1082.01, Oklahoma County, Oklahoma",1400000US40109108201,3580,30.7,3149,256,28,0,0,49,51,1637,1503,733,770,1640,0,0,18,18,137,1467,145300,0,3495,700,26262,68,43674,2381,1076,24,2279,2191,1769,784,40,109,108201
"Census Tract 1082.03, Oklahoma County, Oklahoma",1400000US40109108203,3128,30.7,2668,197,37,0,0,300,62,1439,1330,609,721,1530,0,0,38,9,234,1249,108400,10,3128,630,19057,0,31754,2014,796,14,2099,1999,1514,428,40,109,108203
"Census Tract 1082.04, Oklahoma County, Oklahoma",1400000US40109108204,2584,27.5,1877,554,33,0,0,190,0,1226,1090,341,749,1887,33,0,0,15,46,1793,105900,0,2545,726,18943,22,32237,1597,827,18,1630,1534,1273,317,40,109,108204
"Census Tract 1082.06, Oklahoma County, Oklahoma",1400000US40109108206,4397,41.4,3896,228,27,53,0,198,0,1567,1480,1392,88,342,0,0,0,0,43,299,226400,0,4387,78,44681,229,107059,2367,1725,0,2526,2330,2277,1447,40,109,108206
"Census Tract 1082.07, Oklahoma County, Oklahoma",1400000US40109108207,1531,21.0,1075,168,67,186,0,66,7,443,359,53,306,627,0,0,0,0,117,510,122400,0,811,378,10675,0,24653,696,475,39,1438,1173,379,95,40,109,108207
"Census Tract 1082.08, Oklahoma County, Oklahoma",1400000US40109108208,3755,23.7,2963,349,129,179,0,156,0,1817,1627,371,1256,2318,0,0,19,186,290,1823,155900,0,3171,1091,16776,13,19381,2074,1405,45,2792,2629,1286,525,40,109,108208
"Census Tract 1082.13, Oklahoma County, Oklahoma",1400000US40109108213,7858,41.5,7312,90,95,127,0,189,0,2874,2689,2528,161,271,0,0,0,0,11,260,310300,30,7858,99,59569,731,130841,4378,3183,93,4444,4298,4132,2854,40,109,108213
"Census Tract 1082.15, Oklahoma County, Oklahoma",1400000US40109108215,4958,40.7,4045,404,165,207,0,216,25,1860,1786,1566,220,518,0,0,0,0,134,384,154100,0,4958,79,32716,51,80045,2635,2111,26,3217,2965,2622,1295,40,109,108215
"Census Tract 1082.16, Oklahoma County, Oklahoma",1400000US40109108216,2624,32.6,2207,250,55,34,0,166,4,1178,1118,684,434,981,0,0,73,0,177,731,136800,0,2624,361,23378,0,49891,1589,965,26,1759,1713,1263,489,40,109,108216
"Census Tract 1082.17, Oklahoma County, Oklahoma",1400000US40109108217,4004,34.5,3461,285,55,53,0,174,0,1610,1590,1235,355,892,0,0,0,77,150,665,144700,0,4004,188,29962,13,66803,1963,1893,7,2638,2503,2323,1133,40,109,108217
"Census Tract 1082.18, Oklahoma County, Oklahoma",1400000US40109108218,8453,32.1,6158,1563,183,342,0,318,8,2928,2928,2633,295,899,0,0,0,0,0,899,175600,0,8453,31,34402,127,83805,4356,3206,127,5522,4824,4912,2998,40,109,108218
"Census Tract 1082.19, Oklahoma County, Oklahoma",1400000US40109108219,3954,33.7,3508,288,0,19,0,133,0,1696,1564,1139,425,927,0,0,0,0,0,927,183600,0,3936,83,37003,99,83086,1814,1706,74,2533,2313,2390,1396,40,109,108219
"Census Tract 1082.20, Oklahoma County, Oklahoma",1400000US40109108220,4937,31.8,3685,421,47,227,0,265,266,1933,1760,1247,513,1501,0,0,0,0,0,1501,174700,0,4887,371,29964,51,71303,2760,1903,55,3037,2857,2607,1148,40,109,108220
"Census Tract 1082.21, Oklahoma County, Oklahoma",1400000US40109108221,4822,34.7,4299,218,0,130,0,242,18,1665,1525,1417,108,222,0,0,0,0,0,222,223700,0,4822,66,33777,85,96307,2791,1661,24,2807,2639,2606,1550,40,109,108221
"Census Tract 1083.01, Oklahoma County, Oklahoma",1400000US40109108301,1464,46.8,717,723,0,0,0,36,5,760,595,494,101,299,0,4,0,0,54,241,134000,9,1399,199,27255,40,39779,1186,273,0,779,755,730,131,40,109,108301
"Census Tract 1083.02, Oklahoma County, Oklahoma",1400000US40109108302,4516,34.1,3252,827,36,97,96,293,99,2041,1947,1123,824,1694,0,0,0,34,58,1602,162000,34,4500,724,35131,160,53014,2874,1267,38,3065,2881,2526,1561,40,109,108302
"Census Tract 1083.03, Oklahoma County, Oklahoma",1400000US40109108303,6902,25.4,5016,892,296,327,0,247,119,2713,2543,1269,1274,3082,0,0,0,11,173,2898,134400,0,6051,1623,22606,102,41926,3875,2437,95,4756,4293,2672,1494,40,109,108303
"Census Tract 1083.04, Oklahoma County, Oklahoma",1400000US40109108304,4952,37.4,4126,241,76,196,0,463,108,2069,1872,1320,552,1551,0,0,0,42,284,1225,120000,0,4784,359,27009,52,59355,2844,1662,61,2890,2637,2614,1157,40,109,108304
"Census Tract 1083.07, Oklahoma County, Oklahoma",1400000US40109108307,6118,36.3,2183,2776,237,182,0,394,184,2422,2422,1575,847,2001,0,59,0,76,84,1782,129300,0,6037,697,23267,18,43190,3913,1754,41,3849,3389,2944,766,40,109,108307
"Census Tract 1083.09, Oklahoma County, Oklahoma",1400000US40109108309,2205,32.1,638,1216,11,23,0,368,99,992,845,504,341,1023,0,0,16,25,126,856,81200,0,2205,664,15886,5,33385,1517,463,7,1300,1063,1074,168,40,109,108309
"Census Tract 1083.10, Oklahoma County, Oklahoma",1400000US40109108310,2221,38.2,834,1061,4,128,0,53,0,1590,1168,401,767,1354,0,0,0,15,137,1202,99900,0,2154,371,26026,7,39649,1185,683,39,1546,1279,1233,435,40,109,108310
"Census Tract 1083.13, Oklahoma County, Oklahoma",1400000US40109108313,5119,30.5,2707,1897,30,118,0,150,52,3482,3008,281,2727,4567,0,0,0,107,448,4012,121600,0,5034,910,23216,16,28772,3148,1605,58,3695,3424,2829,752,40,109,108313
"Census Tract 1083.14, Oklahoma County, Oklahoma",1400000US40109108314,2194,25.2,1274,504,59,0,0,153,138,1558,1373,0,1373,2104,0,0,0,56,99,1949,-666666666,0,2104,580,16789,0,24103,1134,964,56,1619,1497,835,323,40,109,108314
"Census Tract 1083.15, Oklahoma County, Oklahoma",1400000US40109108315,5263,28.9,3905,460,43,452,0,526,271,2726,2265,900,1365,2739,0,0,0,23,259,2457,145600,0,5190,408,32210,54,70006,2556,1925,42,3567,2858,2854,1765,40,109,108315
"Census Tract 1083.16, Oklahoma County, Oklahoma",1400000US40109108316,5817,37.1,3948,1203,52,297,0,100,48,2264,2247,1917,330,1029,0,0,0,0,14,1015,185500,0,5807,294,39108,84,83925,3208,2148,134,3372,3003,3139,2142,40,109,108316
"Census Tract 1083.17, Oklahoma County, Oklahoma",1400000US40109108317,3696,28.6,2829,503,55,215,0,36,0,1539,1431,826,605,1392,0,0,0,0,231,1161,144300,0,3696,588,26167,44,59712,2306,1161,18,2579,2357,1957,778,40,109,108317
"Census Tract 1083.18, Oklahoma County, Oklahoma",1400000US40109108318,5486,33.7,3799,840,126,517,0,324,35,2019,1973,1669,304,846,0,0,0,0,325,521,221400,0,5442,173,45468,223,101328,2852,2053,70,3476,3062,3022,1684,40,109,108318
"Census Tract 1084.02, Oklahoma County, Oklahoma",1400000US40109108402,1440,47.2,1179,75,53,96,0,0,0,599,588,539,49,124,4,0,0,0,0,120,137900,10,1440,127,32548,35,65500,870,502,0,764,702,719,279,40,109,108402
"Census Tract 1084.03, Oklahoma County, Oklahoma",1400000US40109108403,1865,39.2,1535,176,19,19,0,209,94,982,901,589,312,627,0,0,5,26,190,406,114900,9,1803,146,27929,0,51172,1165,649,5,1218,1148,1116,506,40,109,108403
"Census Tract 1084.04, Oklahoma County, Oklahoma",1400000US40109108404,2483,41.1,1640,503,183,41,0,109,73,1353,1243,863,380,865,0,0,0,0,364,501,106900,0,2447,179,39992,25,52988,1601,802,10,1573,1456,1446,616,40,109,108404
"Census Tract 1085.04, Oklahoma County, Oklahoma",1400000US40109108504,6981,42.0,5579,506,183,273,0,186,42,3596,3375,2070,1305,2132,0,0,0,57,190,1885,173500,13,6836,623,42884,241,64003,3827,2804,59,4705,4415,3929,1793,40,109,108504
"Census Tract 1085.06, Oklahoma County, Oklahoma",1400000US40109108506,3435,43.9,2828,153,154,0,0,289,0,1520,1472,1184,288,589,0,0,0,60,50,479,234800,0,3390,173,45154,140,72667,2100,1182,21,1839,1757,1707,958,40,109,108506
"Census Tract 1085.07, Oklahoma County, Oklahoma",1400000US40109108507,1093,58.9,1073,20,0,0,0,0,0,778,625,547,78,119,0,0,0,0,28,91,145000,0,1093,54,53087,70,62159,638,431,24,534,534,471,332,40,109,108507
"Census Tract 1085.08, Oklahoma County, Oklahoma",1400000US40109108508,1883,43.7,1406,114,151,53,0,18,0,853,765,557,208,578,0,0,4,0,118,456,147100,0,1883,128,29654,7,60694,1214,594,22,1119,1064,980,314,40,109,108508
